name,sector,year,quarter,유동자산_lag1,비유동자산_lag1,자산총계_lag1,유동부채_lag1,비유동부채_lag1,부채총계_lag1,이익잉여금_lag1,자본총계_lag1,매출액_lag1,영업이익_lag1,법인세차감전 순이익_lag1,당기순이익_lag1,당기순이익(손실)_lag1,자본금_lag1,유동자산_lag2,비유동자산_lag2,자산총계_lag2,유동부채_lag2,비유동부채_lag2,부채총계_lag2,이익잉여금_lag2,자본총계_lag2,매출액_lag2,영업이익_lag2,법인세차감전 순이익_lag2,당기순이익_lag2,당기순이익(손실)_lag2,자본금_lag2,유동자산_lag3,비유동자산_lag3,자산총계_lag3,유동부채_lag3,비유동부채_lag3,부채총계_lag3,이익잉여금_lag3,자본총계_lag3,매출액_lag3,영업이익_lag3,법인세차감전 순이익_lag3,당기순이익_lag3,당기순이익(손실)_lag3,자본금_lag3,유동자산_lag4,비유동자산_lag4,자산총계_lag4,유동부채_lag4,비유동부채_lag4,부채총계_lag4,이익잉여금_lag4,자본총계_lag4,매출액_lag4,영업이익_lag4,법인세차감전 순이익_lag4,당기순이익_lag4,당기순이익(손실)_lag4,자본금_lag4,Label,code
크라운제과,생활소비재,2018,Q4,0.0035065685919900957,356052440801.0,357305356542.0,46947586407.0,12380860420.0,0.16604410132884798,189807559975.0,0.833955898671152,5974702620.0,0.5870173327555506,2904666683.0,0.46689319794128936,2789548013.0,7724036500.0,0.003780335927998857,356241414586.0,357593237148.0,49196598451.0,13207300438.0,0.1745108475392458,187019681316.0,0.8254891524607542,2782109035.0,0.05544754862564184,-319591487.0,-0.0985781123420276,-274255057.0,7724036500.0,0.014651395620564694,356262087399.0,361559437762.0,52002848323.0,14090837739.0,0.18280171711492374,187296137579.0,0.8171982828850762,6825949633.0,0.5892997136329734,3627342814.0,0.4972350149774391,3394101168.0,7724036500.0,0.004789855395772865,353440336089.0,355141412098.0,46604845662.0,14939535942.0,0.1732954240408805,457760669947.0,0.8267045759591195,3032839195.0,0.06298502845614933,-568325501.0,0.4158739481075587,1261278810.0,7724036500.0,-0.3404959352914678,005740
에스엘,경기소비재,2018,Q4,0.4908847950141761,476322590657.0,935589010095.0,146860543508.0,29864185696.0,0.18889141203791537,598925382467.0,0.8111085879620846,170789820275.0,0.0011147725531500505,7348238711.0,0.03591616695376255,6134115699.0,16932545000.0,0.5006464099060455,464492668452.0,930187902253.0,147898565853.0,27030219776.0,0.18805747226480427,594923018304.0,0.8119425277351957,174178798592.0,0.006520703289844403,14671433630.0,0.07469427052643338,13010158302.0,16932545000.0,0.5080457357911689,457299922504.0,929557797897.0,155959239575.0,30014216685.0,0.20006658723184295,582608497332.0,0.799933412768157,157626121844.0,-0.020437555243465664,6257801242.0,0.03710800298562727,5849190600.0,16932545000.0,0.5025775694198212,450997552364.0,906669109871.0,127936764833.0,24363262743.0,0.16797751894036525,593590286830.0,0.8320224810596347,172108465730.0,0.0006504517341733902,203177642.0,-0.015219809472413453,-2619458057.0,16932545000.0,-0.26522114901412785,005850
삼성전자,정보기술,2018,Q4,0.3760539765197931,135895097000000.0,217799444000000.0,46368714000000.0,1771916000000.0,0.22103192329545157,167767562000000.0,0.7789680767045484,47645339000000.0,0.29200583503036887,13887163000000.0,0.21432417555051922,10211548000000.0,897514000000.0,0.3337264628260831,135899888000000.0,203970112000000.0,40203756000000.0,1926719000000.0,0.20655219819656714,159960751000000.0,0.7934478018034329,41314723000000.0,0.26744957239577766,11094590000000.0,0.19552315526840153,8077985000000.0,897514000000.0,0.35267013226756677,132836079000000.0,205206164000000.0,47168741000000.0,1842051000000.0,0.23883684117792875,154284538000000.0,0.7611631588220713,42606978000000.0,0.2628887925353448,11568977000000.0,0.19838201150994564,8452458000000.0,897514000000.0,0.3538877507700714,128086171000000.0,198241360000000.0,44495084000000.0,2176501000000.0,0.2354280912923519,150928724000000.0,0.7645719087076481,42131383000000.0,0.2672469356156668,12260740000000.0,0.23749448243842364,10005971000000.0,897514000000.0,-0.3227378886765957,005930
SK케미칼,에너지_화학,2018,Q4,0.0459153389572411,1228958694448.0,1288102350482.0,137126363814.0,144087748264.0,0.21831658949521474,1476788482737.0,0.7816834105047853,-68438296730.52165,0.024278262484270556,66564102676.0,-0.763577824368828,52257965721.0,111677150000.0,0.040150378212025925,1186682106451.0,1236320856428.0,32380490218.0,249740279583.0,0.22819381258042373,1424530517016.0,0.7718061874195763,-43578401243.21276,0.039450432208495936,-3612193451.0,0.08192741773784235,-3570265883.0,111677150000.0,0.04624927929427896,863909930928.0,905802650706.0,22775157044.0,249840098296.0,0.30096539806713796,1428100782899.0,0.699034601932862,-94726732276.19994,-0.13378557020259535,10916918002.0,-0.11457389789774122,10853210952.0,70409290000.0,0.03594185518868727,865023868751.0,897273544554.0,13991676180.0,250241290934.0,0.29448429491514766,1424958230206.0,0.7055157050848524,-900939234914.0,0.04762810210068831,-73696445274.0,-0.6404752636720066,577029294034.0,70409290000.0,-0.2145700093655416,006120
LS,산업재,2018,Q4,0.008035342921564765,2175069000000.0,2192688000000.0,197936000000.0,108714000000.0,0.13985117809738548,1641742000000.0,0.8601488219026145,49264139442.383644,0.02462237265747129,-1014000000.0,-0.022105328791414868,-1089000000.0,161000000000.0,0.021032913837071145,2173583000000.0,2220282000000.0,163965000000.0,169150000000.0,0.15003274358842705,1642871000000.0,0.8499672564115729,50129190947.59987,-0.06738588706789682,-6602000000.0,-0.21859518960627983,-10958000000.0,161000000000.0,0.04592486120910461,2179806000000.0,2284732000000.0,217139000000.0,169424000000.0,0.1691940236316557,1653875000000.0,0.8308059763683443,53804929185.158646,1.4720398521005222,76772000000.0,1.388237121230211,74694000000.0,161000000000.0,0.011971938420977104,2182553000000.0,2208999000000.0,180989000000.0,169762000000.0,0.15878277898722454,1613936000000.0,0.8412172210127755,52058576031.73491,1.635907212446315,74883000000.0,1.3591420548435238,70755000000.0,161000000000.0,-0.4346458438837898,006260
녹십자,헬스케어,2018,Q4,0.5233140556067938,758774418498.0,1591770068790.0,263615356565.0,270310900295.0,0.33542926037418797,709993177414.0,0.664570739625812,304019075309.0,0.09289915056249073,25917505168.0,0.06594166736947024,20047524738.0,58432690000.0,0.5160146143978095,760001822867.0,1570299115378.0,260481430265.0,269804180838.0,0.33769719788407987,689945652676.0,0.6623028021159202,290701100788.0,0.03332741184927748,6212059932.0,0.019605745408430422,5699411772.0,58432690000.0,0.5116209899516294,760067476545.0,1556306599806.0,197329178857.0,327126828446.0,0.3369875880294896,684246240904.0,0.6630124119705104,249268197422.0,0.049223067462664985,20065517267.0,0.06388094526973387,15923488077.0,58432690000.0,0.5229481451835559,751718775588.0,1575759045895.0,220710066395.0,322429802574.0,0.34468459526469497,672354723466.0,0.655315404735305,278592973591.0,0.006396106290950494,-2871268819.0,-0.0034348729498284583,-956931469.0,58432690000.0,-0.34395614290392373,006280
삼성SDI,정보기술,2018,Q4,0.2529002233281482,11128480804281.0,14895575064760.0,2690314809098.0,1642192677215.0,0.2908586924289254,5396941557364.0,0.7091413075710745,2186874524995.0,0.0820332144211201,131057883209.0,0.04401451762131624,96254227316.0,356712130000.0,0.24127334526854757,10444812506184.0,13766239054671.0,2436720934723.0,902664543925.0,0.2425779085621006,5300687330048.0,0.7574220914378994,1949845232012.0,0.056160521021971076,95940572521.0,0.042892100110274445,83632956891.0,356712130000.0,0.23201935169948298,10368706110761.0,13501259613385.0,2170217827212.0,938361337258.0,0.23024364048138063,5217054373157.0,0.7697563595186193,1677656699001.0,0.009429102918624336,104394312772.0,0.05809698760362528,97466800445.0,356712130000.0,0.1919494484618094,10613693653851.0,13134937701171.0,1960548412569.0,887011216682.0,0.21679277770743713,4793558946939.0,0.7832072222925629,1532651340388.0,0.06043703977745547,115039728458.0,0.04737717767735593,72612694871.0,356712130000.0,-0.25775380117899127,006400
대한유화,에너지_화학,2018,Q4,0.2736592906362636,1481239367510.0,2039317566005.0,214708177725.0,194875103529.0,0.20084330566345732,1328080775178.0,0.7991566943365427,641103894354.0,0.13446535731445622,93483522737.0,0.11029720453539281,70711967364.0,41000000000.0,0.2609539159546897,1503292599599.0,2034098592838.0,282661444531.0,192928767772.0,0.23380883010171624,1256856920416.0,0.7661911698982837,649263204756.0,0.164760970297403,109908918111.0,0.12619842463549497,81935993614.0,41000000000.0,0.24881718353245955,1482916105029.0,1974108129899.0,281390948360.0,216457069543.0,0.25218882915419183,1174610219106.0,0.7478111708458082,610189556925.0,0.16851014543934298,105481657393.0,0.13251774530441338,80860944292.0,41000000000.0,0.21349676526208478,1494959581104.0,1900767237915.0,258683219628.0,221302259538.0,0.25252196565241114,1119131584561.0,0.7474780343475889,591929413737.0,0.17485790915264032,92060795429.0,0.11826389610384086,70003878687.0,41000000000.0,-0.39177798657351903,006650
GS리테일,생활소비재,2018,Q4,0.20604032627492597,3267614386733.0,4115592384437.0,1634355988740.0,371441996750.0,0.48736555959109806,1880870946563.0,0.5126344404089019,2241573023470.0,0.02821422646856119,72098618422.0,0.024186190010028724,54215111067.0,77000000000.0,0.1825228763039243,3215551273513.0,3933506125498.0,1507162993779.0,370362063360.0,0.47731591034481907,1827057615975.0,0.522684089655181,2115221203803.0,0.022071178758071876,56383182675.0,0.019840525010124937,41967099196.0,77000000000.0,0.18517407263706373,3199924338311.0,3927126311097.0,1530174313705.0,382512711683.0,0.4870449468312904,1785515833325.0,0.5129550531687096,1917754433761.0,0.003467077527209947,16702411214.0,0.007002630690657878,13429326055.0,77000000000.0,0.17850044618615574,3189448489185.0,3882471359087.0,1455125112701.0,376705348120.0,0.4718207274172326,1821596743304.0,0.5281792725827674,1989241826665.0,0.006617226337467703,32054592133.0,0.012201866224426431,24272462657.0,77000000000.0,-0.3275788526765906,007070
오뚜기,생활소비재,2018,Q4,0.4001610410675242,974683255129.0,1624908220139.0,475239724563.0,69777711962.0,0.335414289724239,1050239598384.0,0.6645857102757611,545491525416.0,0.06645304628583466,69438702935.0,0.11344276294449819,61882065806.0,18026185000.0,0.42029162177056084,878036340434.0,1514617303127.0,473570461117.0,40541317377.0,0.33943345123061225,989314379403.0,0.6605665487693878,513572862107.0,0.06652520871105101,33977924995.0,0.05112376004892906,26255775770.0,17200000000.0,0.44531407780917204,830647828796.0,1497510204541.0,480391800684.0,41951807362.0,0.34880804582303526,963975451265.0,0.6511919541769647,548322751800.0,0.06572689122727736,41606650520.0,0.058256019672973926,31943101016.0,17200000000.0,0.42393856704964056,809827811717.0,1405801127094.0,397323635303.0,43089478771.0,0.31328265825508295,954196867790.0,0.686717341744917,489705861547.0,0.053662266565453136,23284563217.0,0.02798086276262572,13702392506.0,17200000000.0,-0.3917442927159096,007310
동아타이어,경기소비재,2018,Q4,0.2823921766388704,248366297811.0,346103107750.0,19203431235.0,5484677112.0,0.07133165751528853,590533140593.0,0.9286683424847115,36832366382.0,0.0614408161161737,6992364790.0,0.14238127527865987,5244239297.0,4997002500.0,0.2698639998701553,249399689826.0,341579773880.0,19068259261.0,5605760938.0,0.07223501531934441,585364892465.0,0.9277649846806556,33115949204.0,0.05928991232909731,18770672846.0,0.46425168580530957,15374135245.0,4997002500.0,0.16562827435109936,247586310156.0,296733820844.0,23377718900.0,5457519435.0,0.09717543572547252,536095057704.0,0.9028245642745275,32839089307.0,0.05422889226164983,1907987688.0,0.0445414022089891,1462699085.0,4997002500.0,0.1635244263004814,242129772166.0,289464247109.0,17422465335.0,3815569785.0,0.07337014961990333,540722758263.0,0.9266298503800967,-53156758222.0,0.16769544601970668,-19222972970.0,0.012929812858970473,-687306936.0,4997002500.0,-0.29214528007230856,007340
일양약품,헬스케어,2018,Q4,0.3489359855051439,263637308898.0,404933006630.0,175959201785.0,41532905147.0,0.5371063938256072,-1013824207.0,0.4628936061743928,49613554710.0,-0.07047904729743562,-4643172872.0,-0.08530092180931738,-4232081951.0,48727660000.0,0.33347405437751365,264640107350.0,397043969688.0,163151154776.0,42052458877.0,0.5168284354356282,3218257744.0,0.4831715645643719,42636805500.0,0.006532541937270605,426175837.0,0.015370387680662427,655344230.0,48727660000.0,0.3353307904798329,266332751956.0,400699698649.0,176052074752.0,33704651717.0,0.5234761273248176,2562913514.0,0.4765238726751823,46639550345.0,0.07395042867024022,5739786738.0,0.11674596332345923,5444979234.0,48727660000.0,0.3274443829222728,267167423958.0,397242127155.0,193398282398.0,18345851811.0,0.5330354454737363,-5793445656.0,0.4669645545262638,45044601807.0,0.06932538459058422,516585947.0,0.03264096770795548,1470299393.0,48727660000.0,-0.364843761378425,007570
국도화학,에너지_화학,2018,Q4,0.49634398301975596,374520842507.0,743604424211.0,260921694567.0,41184869278.0,0.4062732200195683,376561721027.0,0.5937267799804317,210225042673.0,0.03867218860145889,8389170271.0,0.0307800034892373,6470727547.0,29053080000.0,0.5125530148786552,360937241755.0,740464610044.0,247824201808.0,61523749068.0,0.4177754705354762,370090993480.0,0.5822245294645237,212298105916.0,0.06303202517169272,12280036954.0,0.042718678425649116,9069094517.0,29053080000.0,0.5242005914189946,350736747068.0,737152549462.0,248247934181.0,67063051544.0,0.4277418370934552,361021898963.0,0.5722581629065447,215034156484.0,0.060810634188587474,15075730616.0,0.054050296274047074,11622659867.0,29053080000.0,0.4574438198605143,353710422490.0,651933265969.0,159535665000.0,67545326416.0,0.348319380632431,357898729596.0,0.6516806193675689,188506379039.0,0.0423253399628949,8080361510.0,0.035825245757878654,6753287356.0,29053080000.0,-0.3456971102719292,007690
서연,경기소비재,2018,Q4,0.008152162915724653,351718574278.0,354609407943.0,10024781079.0,2868736355.0,0.036359772598228715,595717705819.0,0.9636402274017712,2630568500.0,0.010316898799632095,-23352219.0,-0.006620118046726402,-17414674.0,11739922000.0,0.0088834276722229,351412448911.0,354562176360.0,10049395530.0,2777854261.0,0.03617771619828964,595736741879.0,0.9638222838017103,2146381500.0,-0.3625950577751439,-733084123.0,-0.3313563315747923,-711217100.0,11739922000.0,0.014002214950127961,351592539510.0,356585526703.0,11405018861.0,2732791081.0,0.0396477391348959,596449532071.0,0.9603522608651041,5443053660.0,0.4639314999881886,2699062254.0,0.4967239532964663,2703695132.0,11739922000.0,0.01117794047693674,351149709971.0,355119211378.0,7166416140.0,6033444642.0,0.037170224417821356,595921165906.0,0.9628297755821786,2330360900.0,0.5189604215381403,882062738.0,0.416216321257364,969934241.0,11739922000.0,-0.25629755005502086,007860
대덕전자,정보기술,2018,Q4,0.5760095598307032,251956920677.0,594251418915.0,84119136525.0,4901366482.0,0.14980276053784777,32770037606.0,0.8501972394621522,137958410316.0,0.0800241192379093,12554072360.0,0.0698303761251931,9633687682.0,24398150000.0,0.5577759863994008,256903652101.0,580935553475.0,79178389705.0,3545832953.0,0.1423982783686865,23202368053.0,0.8576017216313135,141462272128.0,0.05233071769341912,20806255480.0,0.10509087604324896,14866394105.0,24398150000.0,0.5477685900677695,270506898617.0,598160350378.0,102962190628.0,3019519872.0,0.17717943095530517,8483025539.0,0.8228205690446948,142545097699.0,0.06501905180612198,10924884457.0,0.059989085244142974,8551150017.0,24398150000.0,0.5111149073147325,296801805408.0,607099316074.0,84065685379.0,2967757135.0,0.14335948041718993,37210922895.0,0.8566405195828101,130852309240.0,0.040255918765167376,10753614409.0,0.06747468067075589,8829217781.0,24398150000.0,-0.23974156926893997,008060
서흥,헬스케어,2018,Q4,0.32904613800423466,291056798951.0,433795549049.0,105398890668.0,98997378615.0,0.4711811122338467,187686321762.0,0.5288188877661534,67701993611.0,0.04589070880026792,4578422634.0,0.06370013643585376,4312626230.0,6084556500.0,0.3169656078726975,293974140239.0,430394345625.0,150844016888.0,51772791577.0,0.470770144925507,183373695532.0,0.529229855074493,73410983678.0,0.0836586674405303,6101530925.0,0.07459841557253462,5476343068.0,6084556500.0,0.3076372358911949,290236118450.0,419196602555.0,143411032867.0,51145096710.0,0.4641166660015418,178457408988.0,0.5358833339984582,77269534983.0,0.07763164700447256,6827521490.0,0.08455704319221631,6533683407.0,6084556500.0,0.2954577374080901,292947220567.0,415797938777.0,130586388788.0,53868045770.0,0.44361555783691914,174775936175.0,0.5563844421630809,54544315558.0,0.04122998383962965,-633706041.0,-0.014784574006479093,-806414470.0,6084556500.0,-0.3151053102914678,008490
호텔신라,경기소비재,2018,Q4,0.4344689245314153,1282506873609.0,2267792044047.0,827761661629.0,539985094811.0,0.6031182444750006,607963767000.0,0.3968817555249993,940031517487.0,0.0660759831107035,58654520573.0,0.015021633812186195,14120809227.603424,200000000000.0,0.4303158467782997,1272069745257.0,2232938617062.0,836713157253.0,536504530148.0,0.6149822824990228,567639409054.0,0.3850177175009773,918642280827.0,0.07566512088298935,65860615607.0,0.015660137473111204,14386064406.363256,200000000000.0,0.40506510657148864,1272446231995.0,2138799129199.0,645776682143.0,687076133364.0,0.6231781177160689,513864793085.0,0.37682188228393115,863980192388.0,0.05275824692116298,42697922905.0,0.010383466847846374,8971109684.856739,200000000000.0,0.44154100355119286,1263033877690.0,2261641205033.0,792871347282.0,682036939855.0,0.6521407037751062,494651397289.0,0.34785929622489375,842637768033.0,0.030162347664915778,-16516906564.0,0.014900094758500765,12555382590.783293,200000000000.0,-0.13882404396440418,008770
삼성전기,정보기술,2018,Q4,0.42020105475024183,3271550777772.0,5642560761063.0,1276287665837.0,417968307988.0,0.3002636649509149,247583999800.0,0.6997363350490851,1581867208501.0,0.10820474732970722,181981555148.0,0.07881143251343982,124669220748.0,388003400000.0,0.2770893102153928,3745082752247.0,5180560759674.0,984247269633.0,399625577852.0,0.2671280024852143,122914779052.0,0.7328719975147857,1275617741346.0,0.07224608298388573,126822997714.0,0.08071533733009793,102961916297.0,388003400000.0,0.2864424210931043,3727703721191.0,5224110613332.0,1058901000244.0,381588752815.0,0.27573875434085393,19952862755.0,0.7242612456591461,1416991368958.0,0.011342820533775883,28708999958.0,0.014688784814056922,20813881302.0,388003400000.0,0.27690899247617734,3574675253585.0,4943603524854.0,836355364739.0,361005190683.0,0.2422040014742812,-215466326805.0,0.7577959985257188,1209827261964.0,-0.028025825659571662,-209054528858.0,-0.16173793005651627,-195674957076.0,388003400000.0,-0.33119360971007294,009150
한샘,경기소비재,2018,Q4,0.37197403545030844,594232084561.0,946190313942.0,328994140693.0,68371339176.0,0.4199635887345998,642069739065.0,0.5800364112654002,428746256956.0,0.03358934640326885,16176879893.0,0.03507656369707589,15038945392.0,23533928000.0,0.3490014837321293,596896958278.0,916894498777.0,319171543397.0,63936505648.0,0.4178322037660917,627030793673.0,0.5821677962339082,480869764764.0,0.05676626676746216,29223296199.0,0.045541646603104335,21899600889.0,23533928000.0,0.39831207118504364,596055895016.0,990639609789.0,419155927025.0,59686837268.0,0.4833672705606739,605131192783.0,0.516632729439326,467105093126.0,0.036728684646074254,20070306386.0,0.03216128694393764,15022700933.0,23533928000.0,0.3527165042670249,605652334881.0,935683265329.0,362400308721.0,55443318390.0,0.4465652455204273,611263967450.0,0.5534347544795727,469939790405.0,0.0836224994783542,37208605454.0,0.06101354655729304,28672693281.0,23533928000.0,-0.3156203134009201,009240
광동제약,헬스케어,2018,Q4,0.5097370301878619,296302509387.0,604374647142.0,176509756382.0,27519033906.0,0.33758661329164374,342848127563.0,0.6624133867083563,193696685255.0,0.06370803621009027,11514074524.0,0.04315365347628855,8358719635.0,52420851000.0,0.5051396626624354,294139785101.0,594389493172.0,173556151626.0,28441345374.0,0.3398402887676002,334489407928.0,0.6601597112323998,175712856583.0,0.03134721954963028,6545593721.0,0.025646972296937767,4506502765.0,52420851000.0,0.48930636525288224,303453949106.0,594199591417.0,186013532197.0,19843583759.0,0.3464443916312502,329982905163.0,0.6535556083687498,161180032682.0,0.05750697602405391,10051764669.0,0.04608415803373587,7427846098.0,52420851000.0,0.48986028025648387,297970299306.0,584095469876.0,178584881480.0,20764289486.0,0.34129552658287293,326389151401.0,0.6587044734171271,160433239717.0,0.05480469403042492,4610371349.0,0.020443815931072636,3279867622.0,52420851000.0,-0.32165535558132374,009290
현대중공업,중공업,2018,Q4,0.41912816550967985,10955134499000.0,18859813557000.0,5632974737000.0,1588605826000.0,0.38290837505759123,16263303613000.0,0.6170916249424088,2036799247000.0,0.025378233557447893,3408123000.0,0.0016575781854656195,3376154000.0,345827130000.0,0.41795902700140247,11130269688000.0,19122828468000.0,5812422070000.0,1669780016000.0,0.3912706793621384,16265116624000.0,0.6087293206378616,1953460233000.0,-0.06213764833778421,-134605976000.0,-0.04484024528386701,-87593636000.0,345827130000.0,0.4395170054611677,11178934148000.0,19945179884000.0,6454500838000.0,1765096698000.0,0.4121094712509337,16290590407000.0,0.5878905287490662,1836999507000.0,-0.04252463198946302,-41361329000.0,0.010176567782824124,18694350000.0,345827130000.0,0.4291317715820314,11377526569000.0,19930215070000.0,7606239612000.0,1828600708000.0,0.47339380367258627,15925512111000.0,0.5266061963274138,2378187193000.0,-0.06688659011713045,-562923521000.0,-0.20244282301119934,-481446929000.0,283327130000.0,-0.3029959352914673,009540
무림P&P,철강_소재,2018,Q4,0.29934347954752827,803053958351.0,1146144986751.0,319939832103.0,217430198499.0,0.4688499594848759,335028619252.0,0.531150040515124,165031891269.0,0.18752336313322748,29093338296.0,0.1333676293397384,22009912104.0,135498509922.47028,0.2810361259796516,807822881925.0,1123593147188.0,311089276808.0,225710218684.0,0.4777525537917708,313047314799.0,0.5222474462082292,162980202114.0,0.18886909991968792,25671620965.0,0.1194673664374322,19470815528.0,133976724960.5706,0.2590244277065487,806148056423.0,1087954969862.0,312851429217.0,207756290078.0,0.4785195469634517,293600913670.0,0.5214804530365483,158989305329.0,0.1525020730911857,22527212639.0,0.10766313831347855,17117287570.0,131576541428.58533,0.25523457169636,816373269716.0,1096148181281.0,305864333700.0,230675092218.0,0.489477093590558,285862418466.0,0.510522906409442,161359408098.0,0.11301252981124454,22255776040.0,0.10011650847893903,16154740549.0,132460198659.40944,-0.29597538734626205,009580
모토닉,경기소비재,2018,Q4,0.7489222303007036,107460114211.0,427995335229.0,17616942283.0,12672626763.0,0.07077079246621576,347623726772.0,0.9292292075337842,41493192698.0,0.04209769801792561,3536444005.0,0.06258845355433873,2596994764.0,16500000000.0,0.7462493939795493,108694387138.0,428351241570.0,20596204157.0,12537271718.0,0.07735118440081705,345026732008.0,0.922648815599183,50037261760.0,0.05376835744738403,4679201620.0,0.07449327992563597,3727439747.0,16500000000.0,0.7389612041213738,110447333169.0,423106966906.0,18886405629.0,12357800704.0,0.07384469833119388,341286957978.0,0.9261553016688061,43601641922.0,0.016886371511355858,2363563887.0,0.040198049218775934,1752700948.0,16500000000.0,0.7390824682450846,112118902297.0,429710113931.0,19554279822.0,12624172288.0,0.07488409294263668,347308987280.0,0.9251159070573634,45486699471.0,0.026492517879172197,3934068046.0,0.06470553903073273,2943241408.0,16500000000.0,-0.3203346449688875,009680
한화케미칼,에너지_화학,2018,Q4,0.1686507850418254,6701653537450.0,8061177441284.0,1537266005083.0,1234712079038.0,0.3438676427000314,3712301783278.0,0.6561323572999685,1019286891822.0,0.07890886862503259,274161643704.0,0.20779134190807083,211798991041.0,821170655000.0,0.1814400353908408,6251235463634.0,7636869299635.0,1347414872816.0,1212201893530.0,0.3351657159391657,3499727971611.0,0.6648342840608342,1052954936281.0,0.16706108008506057,182451096181.0,0.12759492139001266,134351702322.0,821170655000.0,0.18528309199298912,6251450816422.0,7673157086815.0,1424258408188.0,1301893906331.0,0.3552843091409433,3355545793033.0,0.6447156908590568,1018365439456.0,0.14181477643835522,396962363229.0,0.30311797677943214,308684871630.0,829665480000.0,0.1617544596955851,6273105929147.0,7483613842871.0,1473423456176.0,1312357154730.0,0.3722507159505264,3104399054103.0,0.6277492840494736,1017923894033.0,0.1090154960842313,-7164793512.0,0.016320020289710812,16612538604.0,829665480000.0,-0.38116853667623507,009830
OCI,에너지_화학,2018,Q4,0.3182730270926747,3482962075000.0,5109027827000.0,1027870575000.0,676579431000.0,0.33361533029677115,2454691525000.0,0.6663846697032288,510437529000.0,0.0068780424646245,-4100973000.0,0.004958269829724844,2530887000.0,127246855000.0,0.35155028067715305,3513191844000.0,5417832315000.0,1320725954000.0,694726876000.0,0.37200354548071685,2452493189000.0,0.6279964545192831,613396469000.0,0.12556047498212775,70130026000.0,0.0939176094279082,57608730000.0,127246855000.0,0.27376998335891667,3807726977000.0,5243141828000.0,1083039655000.0,814801877000.0,0.3619664686285881,2395414000000.0,0.6380335313714119,680552280000.0,0.12931000392798625,86997534000.0,0.09589440064766222,65261153000.0,127246855000.0,0.27092650594459383,3840988671000.0,5268314789000.0,988759846000.0,952621085000.0,0.368501315649079,2376968198000.0,0.631498684350921,664531780000.0,0.1309458142092166,74632593000.0,0.09064544813793556,60236781000.0,127246855000.0,-0.35347498903264896,010060
LS산전,산업재,2018,Q4,0.5560391966449404,951686692761.0,2143627738235.0,592759888236.0,409759708127.0,0.46767429739850497,1024187830914.0,0.532325702601495,444966515537.0,0.08818449045687163,32861509394.0,0.056735896730415375,25245574274.0,150000000000.0,0.5512163698443315,961257126198.0,2141916642246.0,568178338123.0,457488112034.0,0.47885451278883234,999328798662.0,0.5211454872111677,516916347601.0,0.1073239670276829,47218658333.0,0.06169653608559681,31891948093.0,150000000000.0,0.5516244879076591,970163457990.0,2163729801975.0,625414979181.0,453861268216.0,0.4988036151333974,959993971562.0,0.5011963848666027,454720586369.0,0.11054925574055124,48547137108.0,0.08496987117413267,38637549644.0,150000000000.0,0.5297360702026669,981399672882.0,2086912498913.0,551779579358.0,454232762779.0,0.4820577492640428,956440731469.0,0.5179422507359571,461449728314.0,0.03841145686175115,16324453210.0,0.023567891602700612,10875397177.0,150000000000.0,-0.3518011768125361,010120
고려아연,철강_소재,2018,Q4,0.49807275486602626,3173223019412.0,6322077652041.0,300145560479.0,112114403771.0,0.06520956985033351,5787241485915.0,0.9347904301496665,1428721963893.0,0.11490851206112991,169220158196.0,0.08464877526097682,120939564432.0,94350000000.0,0.4935609932307171,3203178152284.0,6324904103888.0,407578945287.0,116377966487.0,0.08284029341281506,5666301921483.0,0.9171597065871849,1482943194949.0,0.1240039718259904,185373592742.0,0.08948434170168178,132700195581.0,94350000000.0,0.4866557929844881,3191247857218.0,6216584922174.0,410258251596.0,126941443148.0,0.08641395580841452,5533601725902.0,0.9135860441915855,1318262274163.0,0.12133056459918318,169676060442.0,0.09474849014040433,124903360086.0,94350000000.0,0.4993827171926058,3155950025306.0,6304117204280.0,408245888340.0,141463638548.0,0.08719849410711947,5574440117506.0,0.9128015058928806,1383918734134.0,0.12357400947969326,148943893234.0,0.06993772598473137,96788129213.0,94350000000.0,-0.37670466798582347,010130
삼성중공업,중공업,2018,Q4,0.49886162330431294,6692148942096.0,13353894359920.0,5689036223501.0,981777573771.0,0.4995407045673202,2729489133463.0,0.5004592954326799,1214069514018.0,-0.10317427024293344,-117187251482.0,-0.06837700233676176,-83014433997.0,3150574225000.0,0.4999164627711256,6811843767285.0,13621411744589.0,5879572965197.0,976027449893.0,0.5032958803123571,2805412490965.0,0.49670411968764294,1243632749863.0,-0.09317233976249388,-186727333706.0,-0.11572457919337864,-143918876649.0,3150574225000.0,0.49282380403596754,6819768578887.0,13446547044512.0,7065744224072.0,821091509481.0,0.586532416645349,2948730440020.0,0.4134675833546509,1141509779609.0,-0.059958324870807246,-112240633956.0,-0.06929688636228336,-79103073479.0,1950574225000.0,0.4848048472824311,6826047683960.0,13249440814716.0,6826559434515.0,755026459177.0,0.5722193109667859,3057572508422.0,0.4277806890332141,1315333397020.0,-0.4469580092119115,-556496362944.0,-0.3328042232993981,-437748509575.0,1950574225000.0,-0.37122672854568395,010140
